,0,1,2,3,4
0,Number of branch of Grameen bank 2011,,,,
1,Upazila,Number of branch,"Number of
employee","Number of
member",Number of account
2,Assasuni,4,26,11846,13073
3,Debhata,2,15,4859,6878
4,Kalaroa,1,33,9370,2500
5,Kaliganj,2,8,40500,40500
6,Satkhira Sadar,4,40,13850,16675
7,Shyamnagar,6,32,10075,12356
8,Tala,3,35,13642,9712
9,Total,22,189,104142,101694
