,0,1,2,3,4,5,6
0,"Area, population and density by municipality 2011",,,,,,
1,"
Upazila",Name of municipality,Area (In sq. km.),Population census-2011,Population census-2011,Population census-2011,Density per sq.km.
2,"
Upazila",Name of municipality,Area (In sq. km.),Male,Female,Total,Density per sq.km.
3,Assasuni,-,0,0,0,0,0
4,Debhata,-,0,0,0,0,0
5,Kalaroa,Kalaroa,14.54,13510,13740,27250,1874
6,Kaliganj,-,0,0,0,0,0
7,Satkhira Sadar,Satkhira,32.03,57616,55706,113322,3538
8,Shyamnagar,-,0,0,0,0,0
9,Tala,-,0,0,0,0,0
10,Total,-,46.57,71126,69446,140572,3019
