,0,1,2,3,4,5,6
0,Number of holding reporting selected livestock species 2008,,,,,,
1,"
Upazila",Cow & buffalo,Cow & buffalo,Goat,Goat,Sheep,Sheep
2,"
Upazila",Holding number,Number of animal,Holding number,Number of goat,Holding number,Number of sheep
3,Assasuni,16995,47871,13660,46024,3292,13951
4,Debhata,12033,26866,8679,27446,548,2714
5,Kalaroa,31654,68898,29466,81260,122,586
6,Kaliganj,25230,59168,20666,61516,1144,4931
7,Satkhira Sadar,46909,107664,31110,85299,754,3463
8,Shyamnagar,15711,45510,21207,71016,2458,9217
9,Tala,43584,95616,31953,81772,490,2083
10,Total,192116,451593,156741,454333,8808,36945
