,0,1,2,3,4,5,6
0,Number of holding reporting selected livestock species 2008,,,,,,
1,Satkhira,,,,,,
2,,,,,,,
3,Upazila,Cow  buffalo Holding number,Cow  buffalo Number of animal,Goat Holding number,Goat Number of goat,Sheep Holding number,Sheep Number of sheep
4,Assasuni,16995,47871,13660,46024,3292,13951
5,Debhata,12033,26866,8679,27446,548,2714
6,Kalaroa,31654,68898,29466,81260,122,586
7,Kaliganj,25230,59168,20666,61516,1144,4931
8,Satkhira Sadar,46909,107664,31110,85299,754,3463
9,Shyamnagar,15711,45510,21207,71016,2458,9217
10,Tala,43584,95616,31953,81772,490,2083
11,Total,192116,451593,156741,454333,8808,36945
