,0,1,2,3,4,5,6
0,Broad soil classification 2008,,,,,,
1,,,,,,,
2,Upazila,Total,Soil classification - Doash,Soil classification - Bele,Soil classification - Etel,Soil classification - Kankar,Soil classification - Others
3,Begumganj,57277,58804,0,100,0,0
4,Chatkhil,28698,18000,2000,10500,0,0
5,Companiganj,39219,60630,6737,16842,0,0
6,Hatiya,104572,4183,7320,57515,0,0
7,Kabirhat,34663,29300,0,5150,0,0
8,Noakhali Sadar,69223,60236,0,14769,0,7987
9,Senbagh,33108,16775,1459,18233,0,0
10,Sonaimuri,39482,36057,2025,3515,0,199
11,Subarnachar,84583,84132,10326,4930,0,1025
12,Total,490825,368117,29867,131554,0,9211
