,0,1,2,3,4,5,6,7
0,Number of jute mill and number of worker 2011,,,,,,,
1,,,,,,,,
2, Upazila,Number of mill,Number of loom (installed),Number of loom - Operative,Number of loom - Non- operational,Number of worker - permanent,Number of worker - Temporary,Number of worker - Total
3,Begumganj,1,541,145,396,330,886,1216
4,Chatkhil,0,0,0,0,0,0,0
5,Companiganj,0,0,0,0,0,0,0
6,Hatiya,0,0,0,0,0,0,0
7,Kabirhat,0,0,0,0,0,0,0
8,Noakhali Sadar,0,0,0,0,0,0,0
9,Senbagh,0,0,0,0,0,0,0
10,Sonaimuri,0,0,0,0,0,0,0
11,Subarnachar,0,0,0,0,0,0,0
12,Total,1,541,145,396,330,886,1216
