,0,1,2,3,4,5,6
0,"Area and production of lentil (masur), mug and maize crops 2010-11",,,,,,
1,(Area in acre and production in metric ton),,,,,,
2,Upazila,Lentil (Masur) - Area,Lentil (Masur) - Production,Mug - Area,Mug - Production,Maize - Area,Maize - Production
3,Bagerhat Sadar,42,8,0,0,2,2
4,Kachua,0,0,51,14,42,99
5,Rampal,0,0,0,0,0,0
6,Sarankhola,0,0,43,27,58,66
7,Chitalmari,122,40,189,46,0,0
8,Morrelgonj,0,0,0,0,79,98
9,Mongla,0,0,0,0,0,0
10,Mollahat,469,340,550,112,1,1
11,Fakirhat,105,15,32,7,2,3
12,Total,738,403,865,207,184,269
