,0,1,2,3,4,5,6
0,Annual average wholesale price of selected building material 2011,,,,,,
1,(Price in taka),,,,,,
2,Upazila,Brick-01 (per1000),Cement (per 50 kg bag),Iron bar (per ton),Sand-01 (per c.f.t.),Sand -02 (per c.f.t.),Stone (per c.f.t.)
3,Bagerhat Sadar,7500,375,62000,27,24,136
4,Kachua,3800,370,72000,18,7,120
5,Rampal,8000,440,82500,30,18,136
6,Sarankhola,7500,385,56000,15,18,125
7,Chitalmari,8000,470,65000,32,10,155
8,Morrelgonj,7000,430,72000,22,15,140
9,Mongla,8000,345,65000,31,22,110
10,Mollahat,8000,430,65000,23,6,110
11,Fakirhat,7000,360,55000,23,20,110
12,Average,7200,401,66056,25,16,127
