,0,1,2,3,4,5
0,"Number of non-registered rickshaw, van, easy bike and auto-rickshaw 2011",,,,,
1,Bagerhat,,,,,
2,,,,,,
3,Upazila,Rickshaw,Van,Easy bike and auto-rickshaw,Tempo,Nochimon/korimon/ bhotvoti
4,Bagerhat Sadar,2577,1728,0,0,119
5,Kachua,13,1382,3,6,747
6,Rampal,0,332,29,0,121
7,Sharonkhola,0,0,12,0,160
8,Chitolmari,1,1070,35,0,94
9,Morrelgonj,0,720,12,28,32
10,Mongla,1098,622,16,12,287
11,Mollahat,0,1303,122,18,127
12,Fakirhat,3,1125,31,75,35
13,Total,3692,8282,260,139,1722
