,0,1,2,3,4
0,Number of agriculture holding by tenure,,,,
1,Bagerhat,,,,
2,(According to Agriculture Census 2008),,,,
3,Upazila,Total farm holding,Owner holding,Owner cum tenant,Tenant holding
4,Bagerhat Sadar,39756,40251,13391,7558
5,Kachua,18346,15856,5908,1320
6,Rampal,24873,27794,7691,3220
7,Sharonkhola,19042,18284,5530,3109
8,Chitolmari,22414,20974,7615,663
9,Morrelgonj,53827,57355,11759,4644
10,Mongla,12867,19786,3254,7167
11,Mollahat,18828,15945,8410,1677
12,Fakirhat,22664,19547,8615,1894
13,Total,232617,235792,72173,31252
