,0,1,2,3,4
0,Number of wooden furniture and person engaged 2011,,,,
1,Bagerhat,,,,
2,,,,,
3,Upazila,Unit,Person engaged - Family,Person engaged - Hired,Person engaged - Total
4,Bagerhat Sadar,188,159,342,501
5,Kachua,33,29,68,97
6,Rampal,92,145,178,323
7,Sharonkhola,52,145,18,163
8,Chitolmari,208,208,2232,2440
9,Morrelgonj,88,114,132,246
10,Mongla,112,98,274,372
11,Mollahat,41,46,131,177
12,Fakirhat,70,96,202,298
13,Total,884,1040,3577,4617
