,0,1,2,3,4
0,"Area of high, medium and low land 2008",,,,
1,Sunamganj,,,,
2,(area in acre),,,,
3,Upazila,High land,Medium land,Low land,Total land
4,Bishwamvarpur,42793,6014,12633,61440
5,Chhatak,10883,27210,16536,54629
6,Dakshin Sunamganj,5805,71875,10573,88253
7,Derai,5412,14735,13432,33589
8,Dharmapasha,4570,18278,68546,91384
9,Doarabazar,3960,12885,5895,22740
10,Jagannathpur,32900,15290,42773,90963
11,Jamalganj,10510,10250,53570,74330
12,Shalla,8142,16053,10547,34742
13,Sunamganj Sadar,9336,36330,20167,65833
14,Tahirpur,691,11996,37096,49783
15,Total,135002,240916,291768,667686
