,0,1,2,3,4,5,6
0,"Area and production of brinjal, lady s finger and arum 2009-10",,,,,,
1,Sunamganj,,,,,,
2,(Area in acre and production in metric ton),,,,,,
3,Upazila,Brinjal Area,Brinjal Production,Ladys finger Area,Ladys finger Production,Arum Area,Arum Production
4,Bishwamvarpur,140,2380,19,285,30,30
5,Chhatak,73,584,14,42,0,0
6,Dakshin Sunamganj,44,360,19.76,56,0,0
7,Derai,2,30,1,5,0,0
8,Dharmapasha,57,158.68,0,0,0,0
9,Doarabazar,24,28,25,21,31,90
10,Jagannathpur,12,1206,0,0,0,0
11,Jamalganj,175,1750,0,0,0,0
12,Shalla,11,17,0,0,0,0
13,Sunamganj Sadar,195,1310,13.25,501,17.5,76
14,Tahirpur,0,0,0,0,0,0
15,Total,733,7823,92,910,78,196
