,0,1,2,3,4,5,6,7,8
0,"Number of Government primary school, teacher and student 2011",,,,,,,,
1,Sunamganj,,,,,,,,
2,,,,,,,,,
3,Upazila,Number of Government primary school,Number of teacher Male,Number of teacher Female,Number of teacher Total,Number of student Male,Number of student Female,Number of student Total,Student per teacher
4,Bishwamvarpur,43,90,108,198,6017,6029,12046,60
5,Chhatak,122,191,408,599,20365,21305,41670,70
6,Dakshin Sunamganj,69,122,182,304,14769,14762,29541,97
7,Derai,96,147,243,390,8519,8664,17183,44
8,Dharmapasha,98,187,188,375,10887,10755,21642,58
9,Doarabazar,59,97,176,273,4665,5122,9787,36
10,Jagannathpur,121,149,176,325,13033,13854,26887,82
11,Jamalganj,63,117,178,295,2862,3025,5890,19
12,Shalla,48,84,84,168,3044,3480,6524,38
13,Sunamganj Sadar,82,115,316,431,12324,13962,26286,60
14,Tahirpur,57,116,137,253,10216,10756,20972,82
15,Total,856,1415,2196,3611,116701,111714,208670,57
