,0,1,2,3,4
0,Upazila wise number of employee by type 2011,,,,
1,Sunamganj,,,,
2,,,,,
3,Upazila,Police personnel,Ansar personnel,VDP personnel,Local government employee
4,Bishwamvarpur,35,260,3000,11
5,Chhatak,44,483,5482,143
6,Dakshin Sunamganj,27,371,6192,8
7,Derai,29,288,2048,31
8,Dharmapasha,47,453,2516,49
9,Doarabazar,35,230,1012,9
10,Jagannathpur,26,120,2734,9
11,Jamalganj,29,320,2960,5
12,Shalla,22,128,1200,97
13,Sunamganj Sadar,634,500,2000,157
14,Tahirpur,25,115,7808,7
15,Total,919,3268,36952,526
