,0,1,2,3
0,Number of ward and mahalla by municipality 2011,,,
1,Sunamganj,,,
2,,,,
3,Upazila,Name of municipality, Total ward, Total mahalla
4,Chhatak,Chhatak,9,23
5,Derai,Derai,9,29
6,Jagannathpur,Jagannathpur,9,43
7,Sunamganj Sadar,Sunamganj,9,44
8,Total,,36,137
