,0,1,2,3,4
0,Number of tailoring shop and person engaged 2011,,,,
1,Sylhet,,,,
2,,,,,
3,Upazila/City Corporation,Units,Persons engaged Family,Persons engaged Hired,Persons engaged Total
4,Balaganj,212,240,250,490
5,Beanibazar,109,120,305,425
6,Bishwanath,200,280,430,710
7,Companiganj,52,100,50,150
8,Dakhin Surma,84,115,85,200
9,Fenchuganj,120,400,550,950
10,Golapganj,68,28,96,124
11,Gowainghat,195,215,398,605
12,Jaintiapur,40,40,65,105
13,Kanaighat,255,570,855,1425
14,Sylhet City Corporation,479,717,1779,2496
15,Sylhet Sadar,110,161,445,606
16,Zakiganj,180,210,45,255
17,Total,2104,3196,5353,8541
