,0,1,2,3,4,5,6,7,8
0,"Number of non-government secondary school, teacher and student 2011",,,,,,,,
1,Sylhet,,,,,,,,
2,,,,,,,,,
3,Upazila/City Corporation,Number of school,Number of teacher Male,Number of teacher Female,Number of teacher Total,Number of student Male,Number of student Female,Number of student Total,Students per teacher
4,Balaganj,31,267,54,321,5793,7585,13378,42
5,Beanibazar,40,422,50,472,6880,9288,16168,34
6,Bishwanath,29,290,52,342,4423,5563,9986,29
7,Companiganj,1,18,2,20,335,390,725,36
8,Dakhin Surma,24,238,61,299,5467,7012,12479,42
9,Fenchuganj,11,109,38,147,2468,3345,5813,39
10,Golapganj,26,334,87,421,8042,9072,17114,41
11,Gowainghat,28,194,25,219,4690,5234,9924,45
12,Jaintiapur,13,65,10,75,2707,3426,6331,84
13,Kanaighat,20,200,15,215,5000,4000,9000,42
14,Sylhet City Corporation,21,156,107,263,7865,7547,15403,57
15,Sylhet Sadar,34,223,170,393,11305,4650,15655,39
16,Zakiganj,19,176,25,201,3755,5632,9387,47
17,Total,297,2692,696,3388,68730,72744,141363,42
