,0,1,2,3,4,5
0,Distribution of hybrid paddy seeds under Government,,,,,
1,Sylhet,,,,,
2,(In metric ton),,,,,
3,Upazila/City Corporation,Crop seeds,2008-09,2009-10,2010-11,Comments
4,Balaganj,Paddy,7,8,8,0
5,Beanibazar,Hybrid,0,0,1.5,0
6,Bishwanath,Hybrid,0.2,0,1,0
7,Companiganj,Boro,0,0,1,0
8,Dakhin Surma,Boro,5,7,9,0
9,Fenchuganj,-,0,0,0,0
10,Golapganj,Boro,20,22,28,0
11,Gowainghat,-,0,0,0,0
12,Jaintiapur,Hybrid,0.6,0,0,0
13,Kanaighat,HYV,3,1,2.5,0
14,Sylhet City Corporation,-,0,0,0,0
15,Sylhet Sadar,Hybrid,0,0,1.5,0
16,Zakiganj,-,0,0,0,0
17,Total,,32.8,37,48.5,0
