,0,1,2,3,4,5,6
0,"Number of Government office, bank, NGO and dak-banglow,  rest house 2011",,,,,,
1,Sylhet,,,,,,
2,,,,,,,
3,Upazila/City Corporation,All Government offices,Post office,All nationalize bank branch,All private bank branch,All NGOs,Dak- banglow/ rest house
4,Balaganj,25,12,19,16,8,1
5,Beanibazar,28,38,16,20,7,3
6,Bishwanath,29,27,7,17,9,2
7,Companiganj,26,5,4,0,10,1
8,Dakhin Surma,21,15,6,4,2,0
9,Fenchuganj,0,3,7,4,5,2
10,Golapganj,28,7,11,11,27,1
11,Gowainghat,25,8,2,1,11,4
12,Jaintiapur,28,4,4,0,7,2
13,Kanaighat,28,17,4,1,8,1
14,Sylhet City Corporation,126,20,38,76,9,7
15,Sylhet Sadar,29,36,1,15,98,4
16,Zakiganj,32,8,4,3,14,2
17,Total,425,200,123,168,215,30
