,0,1,2,3,4
0,Broad classification of area 2011,,,,
1,Sylhet,,,,
2,(in sq. km.),,,,
3,Upazila/City Corporation,Total area,Land area,Reserve forest,Riverine area
4,Balaganj,375.75,370.88,0,4.87
5,Beanibazar,253.24,251.79,0,1.45
6,Bishwanath,213.16,194.14,0,19.02
7,Companiganj,296.75,255.16,33.44,8.15
8,Dakhin Surma,187.66,182.66,0,5
9,Fenchuganj,114.09,109.4,0,4.69
10,Golapganj,278.33,273.13,0,5.2
11,Gowainghat,481.12,424.48,49.85,6.79
12,Jaintiapur,266.11,259.28,5.32,1.51
13,Kanaighat,391.88,373.12,10.29,8.47
14,Sylhet City Corporation,26.5,26.5,0,0
15,Sylhet Sadar,301.8,283.65,8.1,10.05
16,Zakiganj,265.68,244.04,0,21.64
17,Total,3452.07,3248.23,107,96.84
