,0,1,2,3,4
0,Number of flourmill and person engaged 2011,,,,
1,Sylhet,,,,
2,,,,,
3,Upazila/City Corporation,Units,Person engaged Family,Person engaged Hired,Person engaged Total
4,Balaganj,32,24,60,64
5,Beanibazar,7,10,15,25
6,Bishwanath,12,15,17,32
7,Companiganj,0,0,0,0
8,Dakhin Surma,0,0,0,0
9,Fenchuganj,0,0,0,0
10,Golapganj,41,50,141,191
11,Gowainghat,0,0,0,0
12,Jaintiapur,0,0,0,0
13,Kanaighat,6,20,50,70
14,Sylhet City Corporation,5,5,15,20
15,Sylhet Sadar,5,10,21,31
16,Zakiganj,0,0,0,0
17,Total,108,134,319,520
