,0,1,2,3,4
0,Number of pottery and person engaged 2011,,,,
1,Sylhet,,,,
2,,,,,
3,Upazila/City Corporation,Units,Person engaged Family,Person engaged Hired,Person engaged Total
4,Balaganj,0,0,0,0
5,Beanibazar,0,0,0,0
6,Bishwanath,0,0,0,0
7,Companiganj,0,0,0,0
8,Dakhin Surma,0,0,0,0
9,Fenchuganj,0,0,0,0
10,Golapganj,10,45,0,45
11,Gowainghat,0,0,0,0
12,Jaintiapur,75,75,0,75
13,Kanaighat,0,0,0,0
14,Sylhet City Corporation,0,0,0,0
15,Sylhet Sadar,13,30,11,41
16,Zakiganj,0,0,0,0
17,Total,98,150,11,161
