,0,1,2,3,4,5
0,"Number of family planning personnel working by municipality, city corporation 2011",,,,,
1,Sylhet,,,,,
2,,,,,,
3,Upazila/City Corporation,Doctors,Family planning inspector,Family planning assistants,Family planning visitor,Midwives/ birth attendant (Dais)
4,Balaganj,0,0,0,0,0
5,Beanibazar,1,2,2,1,16
6,Bishwanath,0,0,0,0,0
7,Companiganj,0,0,0,0,0
8,Dakhin Surma,0,0,0,0,0
9,Fenchuganj,0,0,0,0,0
10,Golapganj,1,1,2,1,8
11,Gowainghat,0,0,0,0,0
12,Jaintiapur,0,0,0,0,0
13,Kanaighat,0,3,1,2,2
14,Sylhet City Corporation,2,2,19,2,13
15,Sylhet Sadar,0,0,0,0,0
16,Zakiganj,1,1,1,1,5
17,Total,5,9,25,7,44
