,0,1,2,3,4,5,6,7,8
0,"Number of kawmi madrasah, teacher and student 2011",,,,,,,,
1,"
Upazila",Number of madrasah,Number of teacher,Number of teacher,Number of teacher,Number of student,Number of student,Number of student,Students per teacher
2,"
Upazila",Number of madrasah,Male,Female,Total,Male,Female,Total,Students per teacher
3,Bagatipara,11,16,0,16,307,0,307,19
4,Baraigram,5,15,0,12,120,0,120,10
5,Gurudaspur,6,38,26,64,516,214,730,11
6,Lalpur,08,16,0,16,120,40,160,10
7,Natore Sadar,10,87,51,140,1456,674,2130,15
8,Singra,20,40,0,40,353,254,607,15
9,Total,52,212,77,288,2872,1182,4054,14
