,0,1,2,3
0,Number of vocational institute by municipality 2011,,,
1,Municipality,Number of institution,Number of teacher,Number of student
2,Bagatipara,0,0,0
3,Baraigram,0,0,0
4,Gurudaspur,3,36,248
5,Lalpur,1,10,105
6,Natore Sadar,7,76,2072
7,Singra,5,70,1325
8,Total,16,192,3750
