,0,1,2,3,4,5,6
0,"Area and production of lentil (masur), mug and maize crops 2010-11",,,,,,
1,(Area in acre and production in metric ton),,,,,,
2,"
Upazila",Lentil (Masur),Lentil (Masur),Mug,Mug,Maize,Maize
3,"
Upazila",Area,Production,Area,Production,Area,Production
4,Bagatipara,5440,1959,4110,884,2,4
5,Baraigram,8715,3453,11710,2636,2.5,2
6,Gurudaspur,420,200,5495,1481,96,43
7,Lalpur,242,118,31,11,0,0
8,Natore Sadar,4595,7571,2600,5070,810,4757
9,Singra,2346,1425,691,364,494,1400
10,Total,21758,14726,24637,10446,1404.5,6206
