,0,1,2,3,4,5,6
0,"Number and area of pond, dighee and other area 2010-2011",,,,,,
1,,,,,,,
2,(Area in acre),(Area in acre),(Area in acre),(Area in acre),(Area in acre),(Area in acre),(Area in acre)
3, Upazila,Pond,Pond,Dighee,Dighee, Other area, Total area
4, Upazila,Number,Area,Number,Area, Other area, Total area
5,Bagatipara,1477,360,0,0,545,905
6,Baraigram,2140,1200,0,0,0,1200
7,Gurudaspur,1472,294,36,232,982,1508
8,Lalpur,2284,1017,10,38,9,30
9,Natore Sadar,8400,2265,8,60,48273,50598
10,Singra,5018,3819,17,141,38,25600
11,Total,20791,8955,71,471,49847,79841
