,0,1,2,3,4,5
0,Number of employee by type 2011,,,,,
1,"
Upazila/City corporation","
Police personnel","
Ansar personnel","
VDP personnel",Autonomous body,"Local Government
employee"
2,Anowara,39,260,11,82,108
3,Banshkhali,138,627,7296,39,169
4,Boalkhali,41,467,3712,1,25
5,Chandanaish,3,1,0,1,13
6,Chittagong City Corp.,2033,3966,7972,2616,120
7,Fatikchhari,44,937,11520,0,230
8,Hathazari,18,627,18,15,135
9,Lohagara,10,15,0,0,14
10,Mirsharai,49,659,11968,15,142
11,Patiya,62,613,4214,3,46
12,Rangunia,27,686,5504,22,150
13,Raozan,31,747,4046,78,20
14,Sandwip,37,150,50,2,27
15,Satkania,49,1048,6400,11,183
16,Sitakunda,99,467,5760,289,42
17,Total,2680,11270,68471,3174,1424
