,0,1,2,3,4
0,"Area and production at water melon, melon (bangi) in following years",,,,
1,(Area in acre and production in metric ton),(Area in acre and production in metric ton),(Area in acre and production in metric ton),(Area in acre and production in metric ton),(Area in acre and production in metric ton)
2,Upazila/City corporation,2010-11,2010-11,2009-10,2009-10
3,Upazila/City corporation,Area,Production,Area,Production
4,Anowara,42,48,163,160
5,Banshkhali,199,1756,197,1676
6,Boalkhali,186,597,190,598
7,Chandanaish,265,1280,260,1255
8,Chittagong City Corp.,0,0,0,0
9,Fatikchhari,19,170,20,172
10,Hathazari,261,17,264,17
11,Lohagara,8,18,7,16
12,Mirsharai,352,814,373,834
13,Patiya,170,1627,152,1352
14,Rangunia,130,2932,228,2830
15,Raozan,259,1015,338,1345
16,Sandwip,12,64,12,63
17,Satkania,65,137,65,138
18,Sitakunda,0,0,0,0
19,Total,1968,10475,2268,10456
