,0,1,2,3,4
0,Area and production of turmeric and ginger 2010-11,,,,
1,(Area in acre and production in metric ton),,,,
2,Upazila/City corporation,Turmeric,Turmeric,Ginger,Ginger
3,Upazila/City corporation,Area,Production,Area,Production
4,Anowara,22,39,14,42
5,Banshkhali,97,85,97,353
6,Boalkhali,18,5,18,48
7,Chandanaish,209,110,272,2200
8,Chittagong City Corp.,11,35,0,0
9,Fatikchhari,167,420,164,345
10,Hathazari,90,344,129,468
11,Lohagara,82,159,33,56
12,Mirsharai,52,63,28,57
13,Patiya,61,183,56,137
14,Rangunia,127,545,817,4768
15,Raozan,55,396,70,508
16,Sandwip,0,0,0,0
17,Satkania,87,626,50,156
18,Sitakunda,37,143,4,28
19,Total,1115,3153,1752,9166
