,0,1,2,3,4
0,Number of pottery and person engaged 2011,,,,
1,,,,,
2,Upazila/City corporation,Unit,Person engaged,Person engaged,Person engaged
3,Upazila/City corporation,Unit,Family,Hired,Total
4,Anowara,12,38,30,68
5,Banshkhali,62,124,0,124
6,Boalkhali,3,12,0,12
7,Chandanaish,22,44,0,44
8,Chittagong City Corp.,0,0,0,0
9,Fatikchhari,187,733,0,733
10,Halishahar,0,0,0,0
11,Hathazari,50,50,0,50
12,Lohagara,5,25,10,35
13,Mirsharai,65,212,0,212
14,Patiya,47,142,0,142
15,Rangunia,85,170,47,217
16,Raozan,97,183,0,183
17,Sandwip,5,20,5,25
18,Satkania,57,61,114,175
19,Sitakunda,97,197,13,210
20,Total,794,2011,219,2230
