,0,1,2,3,4
0,"Number of registered rickshaw, van, easy bike and auto-rickshaw 2011",,,,
1,"Upazila/City
corporation",Rickshaw,Van,"Easy bike and
auto-rickshaw",Tempo
2,Anowara,185,15,70,19
3,Banshkhali,450,225,372,85
4,Boalkhali,3000,500,300,120
5,Chandanaish,410,51,80,27
6,Chittagong City Corp.,16893,3952,1610,1104
7,Fatikchhari,1726,847,673,252
8,Hathazari,400,200,500,80
9,Lohagara,200,100,130,0
10,Mirsharai,456,47,16,15
11,Patiya,460,62,12,42
12,Rangunia,2039,527,950,78
13,Raozan,800,30,10,0
14,Sandwip,370,75,37,13
15,Satkania,1966,860,880,24
16,Sitakunda,2597,153,41,23
17,Total,31952,7644,5681,1882
