,0,1,2,3,4,5,6,7,8,9
0,Number of small scale and cottage industry 2011,,,,,,,,,
1,Magura,,,,,,,,,
2,,,,,,,,,,
3,Upazila,Small scale and cottage industry Weaving/ handloom,Small scale and cottage industry Handy,Small scale and cottage industry Husking crafts mill,Small scale and cottage industry Goor processing,Small scale and cottage industry Biri factory,Small scale and cottage industry Salt processing,Small scale and cottage industry Dry fish processing,Small scale and cottage industry Pottery,Small scale and cottage industry Others
4,Magura Sadar,165,165,15000,0,0,0,0,220,0
5,Mohammadpur,8,322,1781,0,0,0,0,21,47
6,Shalikha,14,14,3212,60,0,0,0,138,321
7,Sreepur,157,292,2026,0,0,0,0,162,0
8,Total,344,793,22019,60,0,0,0,541,368
