,0,1,2,3,4
0,Number of published newspaper & television centre 2011,,,,
1,,,,,
2,Upazila,Daily newspaper,Weekly newspaper,Magazine,Television centre
3,Magura Sadar,0,2,5,0
4,Mohammadpur,0,0,0,0
5,Shalikha,0,0,0,0
6,Sreepur,0,0,0,0
7,Total,0,2,5,0
