,0,1,2,3,4,5,6,7,8
0,"Number of secondary school, teacher and student by municipality 2011",,,,,,,,
1,Magura,,,,,,,,
2,,,,,,,,,
3,Upazila,Number of Institute,Number of teacher Male,Number of teacher Female,Number of teacher Total,Number of student Male,Number of student Female,Number of student Total,Students per teacher
4,Magura Sadar,11,80,43,132,3124,2463,5587,42
5,Mohammadpur,0,0,0,0,0,0,0,0
6,Shalikha,0,0,0,0,0,0,0,0
7,Sreepur,0,0,0,0,0,0,0,0
8,Total,11,80,43,132,3124,2463,5587,42
