,0,1,2,3,4,5,6
0,Land Area under irrigation for selected crops 2008,,,,,,
1,,,,,,,
2, Upazila,All Paddy - Total area,All Paddy - Irrigated area,Wheat - Total area,Wheat - Irrigated area,Potato - Total area,Potato - Irrigated area
3,Bhola Sadar,84710,26986,2681,2964,890,1605
4,Burhanuddin,39360,12652,326,235,495,345
5,Char Fasson,10110,30480,481,683,1380,572
6,Daulatkhan,27257,27257,1499,0,394,0
7,Lalmohan,46719,22800,429,195,1044,845
8,Manpura,16015,16015,16,0,83,0
9,Tazumuddin,23732,7660,422,76,1488,254
10,Total,247903,143850,5854,4153,5774,3621
