,0,1,2,3,4,5,6
0,"Area and production of papaya, guava, lime and lemon 2010-11",,,,,,
1,(Area in acre and production in metric ton),,,,,,
2, Upazila,Papaya - Area,Papaya - Production,Guava - Area,Guava - Production,Lime and lemon - Area,Lime and lemon - Production
3,Bhola Sadar,48,131,215,175,47,50
4,Burhanuddin,10,98,50,200,22,45
5,Char Fasson,54,168,230,210,51,42
6,Daulatkhan,1.9,70.84,4.7,30.7,2.67,26.24
7,Lalmohan,27,376.7,193,819.78,26,120.95
8,Manpura,2.56,7,6.48,5.28,0.31,0.33
9,Tazumuddin,0,1639.61,0,181.02,0,111.76
10,Total,143.46,2491.15,699.18,1621.78,148.98,396.28
