,0,1,2,3,4,5,6
0,"Area and production of mango, litchi and blackberry 2010-11",,,,,,
1,(Area in acre and production in metric ton),,,,,,
2, Upazila,Mango - Area,Mango - Production,Litchi - Area,Litchi - Production,Blackberry - Area,Blackberry - Production
3,Bhola Sadar,19,168,2,24,71,38
4,Burhanuddin,74,346,5,10,5,12
5,Char Fasson,24,184,3,36,79,41
6,Daulatkhan,22.82,166.32,1.19,7.1,3.62,24.24
7,Lalmohan,543,760.2,0,0,4.66,8.42
8,Manpura,1.68,14.52,0,0,0,0
9,Tazumuddin,0,166.9,0,14.19,0,8
10,Total,684.500,1805.940,11.190,91.290,163.280,131.660
