,0,1,2,3,4,5,6,7,8,9,10
0,Number of branch and accounts of Krishi and Co-operative bank 2011,,,,,,,,,,
1,,,,,,,,,,,
2, Upazila/City corporation,Krishi bank - Number of branch,Krishi bank - Account - S.D,Krishi bank - Account - C.D,Krishi bank - Account - F.D,Krishi bank - Account - S.T.D,Co-operative bank - Number of branch,Co-operative bank - Account - S.D,Co-operative bank - Account - C.D,Co-operative bank - Account - F.D,Co-operative bank - Account - S.T.D
3,Anowara,3,4122,117,76,12,0,0,0,0,0
4,Banshkhali,3,15377,196,256,37,0,0,0,0,0
5,Boalkhali,1,7510,560,85,6,1,5612,389,1200,6
6,Chandanaish,4,8012,215,285,24,0,0,0,0,0
7,Chittagong City Corp.,5,5747,639,565,56,2,1884,405,252,34
8,Fatikchhari,6,27459,161,714,47,0,0,0,0,0
9,Hathazari,4,26240,2256,4812,16,0,0,0,0,0
10,Lohagara,1,5914,41,122,6,1,24,10,1,0
11,Mirsharai,6,28854,456,480,72,0,0,0,0,0
12,Patiya,2,14113,800,102,12,2,618,193,1800,10
13,Rangunia,4,20785,281,868,9,0,0,0,0,0
14,Raozan,3,5522,411,168,54,0,0,0,0,0
15,Sandwip,3,2200,1000,1.1,10,0,0,0,0,0
16,Satkania,2,9229,409,266,105,0,0,0,0,0
17,Sitakunda,3,377,9,51,377,1,150,0,0,150
18,Total,50,181461,7551,8851.1,843,7,8288,997,3253,200
