,0,1,2,3,4,5,6
0,"Area and production of jackfruit, banana and pineapple 2009-10",,,,,,
1,(Area in acre and production in metric ton),,,,,,
2,Upazila/City corporation,Jackfruit - Area,Jackfruit - Production,Banana - Area,Banana - Production,Pineapple - Area,Pineapple - Production
3,Anowara,18,113,55,425,0,0
4,Banshkhali,196,5465,113,69,220,793
5,Boalkhali,1950,243,182,681,23,171
6,Chandanaish,242,2320,63,162,1300,5336
7,Chittagong City Corp.,2,251,0,0,0,0
8,Fatikchhari,1875,12472,119,524,59,356
9,Hathazari,185,800,25,260,0,0
10,Lohagara,525,30,39,98,17,9
11,Mirsharai,332,6678,156,1037,6,52
12,Patiya,10,632,775,5735,153,1036
13,Rangunia,275,648,170,790,14,90
14,Raozan,87,2525,54,438,13,68
15,Sandwip,4835,326,63,271,0,0
16,Satkania,304,1157,775,1488,145,919
17,Sitakunda,1476,346,17,163,21,42
18,Total,12312,34005,2605,12140,1971,8872
