,0,1,2,3,4,5,6
0,"Area and production of mango, litchi and blackberry 2010-11",,,,,,
1,(Area in acre and production in metric ton),,,,,,
2,Upazila/City corporation,Mango - Area,Mango - Production,Litchi - Area,Litchi - Production,Blackberry - Area,Blackberry - Production
3,Anowara,127,662,6,13,0,0
4,Banshkhali,10,1377,48,353,107,151
5,Boalkhali,5210,313,84,3,1020,101
6,Chandanaish,370,1487,370,469,24,229
7,Chittagong City Corp.,0,3,0,0,0,1
8,Fatikchhari,1270,5200,30,35,55,85
9,Hathazari,210,1800,50,44,0,0
10,Lohagara,272,448,16,19,116,162
11,Mirsharai,505,318,55,110,17,191
12,Patiya,2,104,1,5,1,18
13,Rangunia,221,94,70,167,114,107
14,Raozan,120,384,30,48,87,105
15,Sandwip,24,440,1585,24,1890,28
16,Satkania,130,1150,10,38,6,94
17,Sitakunda,20400,1359,307,21,2187,120
18,Total,28871,15138,2662,1348,5625,1391
