,0,1,2,3,4
0,Number of semi-auto rice mill and person engaged 2011,,,,
1,,,,,
2,Upazila/City corporation,Unit,Person engaged - Male,Person engaged - Female,Person engaged - Total
3,Anowara,5,32,0,32
4,Banshkhali,0,0,0,0
5,Boalkhali,20,45,0,45
6,Chandanaish,0,0,0,0
7,Chittagong City Corp.,16,47,10,57
8,Fatikchhari,67,126,23,149
9,Hathazari,8,80,0,80
10,Lohagara,50,400,100,500
11,Mirsharai,0,0,0,0
12,Patiya,3,0,0,0
13,Rangunia,283,283,0,283
14,Raozan,5,20,0,20
15,Sandwip,15,29,35,64
16,Satkania,12,18,0,18
17,Sitakunda,1,4,7,11
18,Total,485,1084,175,1259
