,0,1,2,3,4,5,6,7
0,Number of jute mill and worker 2011,,,,,,,
1,Pabna,,,,,,,
2,,,,,,,,
3,Upazila Upazila 1,Number of mill Number of mill 2,Number of loom (installed) Number of loom (installed) 3,Number of loom Operative 4,Number of loom Non- operational 5,Number of worker Permanent 6,Number of worker Temporary 7,Number of worker Total 8
4,Atgharia,0,0,0,0,0,0,0
5,Bera,0,0,0,0,0,0,0
6,Bhangura,0,0,0,0,0,0,0
7,Chatmohar,0,0,0,0,0,0,0
8,Faridpur,0,0,0,0,0,0,0
9,Ishwardi,1,128,110,18,450,400,850
10,Pabna Sadar,0,0,0,0,0,0,0
11,Santhia,0,0,0,0,0,0,0
12,Sujanagar,2,30,30,0,12,255,267
13,Total,3,158,140,18,462,655,1117
