,0,1,2,3,4,5,6,7,8
0,Number of ebtedayee madrasah 2011,,,,,,,,
1,Pabna,,,,,,,,
2,,,,,,,,,
3,Upazila Upazila 1,Number of madrasah Number of madrasah 2,Number of teacher Male 3,Number of teacher Female 4,Number of teacher Total 5,Number of student Male 6,Number of student Female 7,Number of student Total 8,Student per teacher Student per teacher 9
4,Atgharia,21,250,29,279,5068,4021,9089,33
5,Bera,3,12,3,15,456,247,703,47
6,Bhangura,7,14,14,28,397,310,707,25
7,Chatmohar,10,39,0,39,919,1278,2197,56
8,Faridpur,11,33,11,44,418,637,1055,24
9,Ishwardi,3,10,5,15,476,420,996,66
10,Pabna Sadar,18,47,9,56,1062,270,1332,24
11,Santhia,8,24,8,32,490,540,1030,32
12,Sujanagar,4,13,0,13,163,174,337,25
13,Total,85,442,79,521,9449,7897,17446,33
