,0,1,2,3,4,5,6
0,Area and production of potato by type 2009-10,,,,,,
1,(Area in acre and production in metric ton),,,,,,
2,Upazila Upazila Dhaka Metropolitan Dhamrai Dohar Keraniganj Nawabganj Savar Total -  Upazila,Potato Area 17 1048 132 3740 1252 148 6337 - Rape & mustard - Area,Potato Production 11 5850 734 31790 9959 1388 49733 - Rape & mustard - Production,Sweet potato Area 0 151 74 162 74 50 511 - Ground nut - Area,Sweet potato Production 0 529 177 1134 440 164 2444 - Ground nut - Production,Total potato Area 1 1199 206 2902 1326 198 5832 - Til - Area,Total potato Production 11 6379 912 32924 10399 1552 52177 - Til - Production
3,Dhaka Metropolitan,0,0,0,0,0,0
4,Dhamrai,15140,6155,0,0,35,1
5,Dohar,52,18,0,0,197,31
6,Keraniganj,5470,1367,102,51,84,37
7,Nawabganj,10696,5109,45,34,581,108
8,Savar,1389,457,46,24,4,2
9,Total,32747,13106,193,109,901,178
