,0,1,2,3
0,Number of selected agricultural machine 2008,,,
1,,,,
2, Upazila, Number of power tiller, Tractor,Number of threshing machine
3,Dhaka Metropolitan,8,14,38
4,Dhamrai,225,10,97
5,Dohar,175,4,168
6,Keraniganj,250,0,225
7,Nawabganj,142,0,93
8,Savar,348,15,190
9,Total,1148,43,811
