,0,1,2,3,4,5,6,7,8
0,"Number of kindergarten school (pre schooling), teacher and student 2011",,,,,,,,
1,,,,,,,,,
2, Upazila,Number of kindergarten school,Number of teacher - Male,Number of teacher - Female,Number of teacher - Total,Number of student - Male,Number of student - Female,Number of student - Total,Students per teacher
3,Dhaka Metropolitan,2328,3736,9144,12880,156837,175797,332634,26
4,Dhamrai,20,35,43,78,530,470,1000,13
5,Dohar,34,20,116,136,1538,1663,3125,23
6,Keraniganj,124,424,770,1195,8415,12587,21002,18
7,Nawabganj,54,109,133,242,2147,2367,4514,19
8,Savar,124,329,663,992,15455,15545,31000,31
9,Total,2684,4653,10869,15523,184922,208429,393275,25
