,0,1,2,3,4,5,6,7,8
0,"Number of (publice or private) university, teacher and student 2011",,,,,,,,
1,,,,,,,,,
2, Upazila,Number of university,Number of teacher - Male,Number of teacher - Female,Number of teacher - Total,Number of student - Male,Number of student - Female,Number of student - Total,Students per teacher
3,Dhaka Metropolitan,41,281,2262,2543,56946,23977,79923,31
4,Dhamrai,0,0,0,0,0,0,0,0
5,Dohar,0,0,0,0,0,0,0,0
6,Keraniganj0,0,0,0,0,0,0,0,0
7,Nawabganj,0,0,0,0,0,0,0,0
8,Savar,3,589,215,804,6117,3526,9617,12
9,Total,44,870,2477,3347,63063,27503,89540,27
