,0,1,2,3,4,5,6,7,8,9
0,Number of small scale and cottage industry 2011,,,,,,,,,
1,,,,,,,,,,
2, Upazila,Small scale and cottage industry - Weaving/ handloom,Small scale and cottage industry - Handy,Small scale and cottage industry - Husking crafts mill,Small scale and cottage industry - Goor processing,Small scale and cottage industry - Biri factory,Small scale and cottage industry - Salt processing,Small scale and cottage industry - Dry fish processing,Small scale and cottage industry - Pottery,Small scale and cottage industry - Others
3,Araihazar,4205,22,65,0,0,0,0,0,0
4,Bandar,0,0,20,0,0,1,0,0,0
5,Narayanganj Sadar,148,415,53,0,0,53,0,0,371
6,Rupganj,117,0,61,0,2,3,0,1,3
7,Sonargaon,1980,744,560,0,0,0,0,0,160
8,Total,6450,1181,759,0,2,57,0,1,534
