,0,1,2,3,4
0,Number of auto rice mill and person engaged 2011,,,,
1,,,,,
2, Upazila, Unit,Person engaged - Male,Person engaged - Female,Person engaged - Total
3,Araihazar,0,0,0,0
4,Bandar,3,6,88,94
5,Narayanganj Sadar,0,0,0,0
6,Rupganj,0,0,0,0
7,Sonargaon,0,0,0,0
8,Total,3,6,88,94
