,0,1,2,3,4,5,6
0,Area and production of potato by type 2010-11,,,,,,
1,(Area in acre and production in metric ton),,,,,,
2, Upazila,Potato - Area,Potato - Production,Sweet potato - Area,Sweet potato - Production,Total potato - Area,Total potato - Production
3,Araihazar,349,1971,282,1360,631,3331
4,Bandar,613,5358,10,35,623,5393
5,Narayanganj Sadar,5000,57900,105,439,5105,58339
6,Rupganj,66,158,24,110,90,264
7,Sonargaon,745,10579,158,960,903,11539
8,Total,6773,75966,579,2904,7352,78866
