,0,1,2,3,4,5,6,7,8,9,10
0,Number of branch and accounts of Rupali and Agrani bank 2011,,,,,,,,,,
1,,,,,,,,,,,
2, Upazila,Rupali bank,Rupali bank,Rupali bank,Rupali bank,Rupali bank,Agrani bank,Agrani bank,Agrani bank,Agrani bank,Agrani bank
3, Upazila,Number of branch,Account,Account,Account,Account,Number of branch,Account,Account,Account,Account
4, Upazila,Number of branch,S.D,C.D,F.D,S.T.D,Number of branch,S.D,C.D,F.D,S.T.D
5,Belkuchi,1,2,260,0,0,2,3035,430,43,11
6,Chauhali,0,0,0,0,0,1,0,17,87,2
7,Kamarkhanda,0,0,0,0,0,0,0,0,0,0
8,Kazipur,0,0,0,0,0,0,0,0,0,0
9,Royganj,0,0,0,0,0,7,34201,1397,615,272
10,Shahjadpur,1,1861,156,62,15,4,15393,864,323,37
11,Sirajganj Sadar,3,7426,304,265,29,5,13275,1503,480,195
12,Tarash,0,0,0,0,0,0,0,0,0,0
13,Ullahpara,0,0,0,0,0,1,3897,557,65,20
14,Total,5,9289,720,327,44,20,69801,4768,1613,537
