,0,1,2,3,4,5,6,7,8,9,10
0,Number of branch and accounts by types of Pubali and Uttara bank 2011,,,,,,,,,,
1,,,,,,,,,,,
2, Upazila,Pubali bank,Pubali bank,Pubali bank,Pubali bank,Pubali bank,Uttara bank,Uttara bank,Uttara bank,Uttara bank,Uttara bank
3, Upazila,Number of branch,Account,Account,Account,Account,Number of branch,Account,Account,Account,Account
4, Upazila,Number of branch,S.D,C.D,F.D,S.T.D,Number of branch,S.D,C.D,F.D,S.T.D
5,Belkuchi,0,0,0,209,52,1,0,0,182,27
6,Chauhali,0,0,0,0,0,1,0,0,0,0
7,Kamarkhanda,0,0,0,0,0,0,0,0,0,0
8,Kazipur,0,0,0,0,0,0,0,0,0,0
9,Royganj,0,0,0,0,0,0,0,0,0,0
10,Shahjadpur,0,0,0,0,0,1,322,242,57,5
11,Sirajganj Sadar,1,1880,300,139,23,0,3548,2006,429,109
12,Tarash,1,3513,453,164,45,0,0,0,0,0
13,Ullahpara,0,0,0,0,0,0,0,0,0,0
14,Total,2,5393,753,512,120,3,3870,2248,668,141
