,0,1,2,3
0,"Number of railway, steamer, launch station and bus stand 2011",,,
1,,,,
2,Upazila,Railway station,Steamer/launch station,Bus stand
3,Kamalnagar,0,2,6
4,Lakshmipur Sadar,0,1,19
5,Ramganj,0,0,2
6,Ramgati,0,3,4
7,Roypur,0,0,1
8,Total,0,6,32
