,0,1,2,3,4,5,6,7,8,9,10
0,Number of branch and accounts of Rupali and Agrani bank 2011,,,,,,,,,,
1,,,,,,,,,,,
2, Upazila,Rupali bank,Rupali bank,Rupali bank,Rupali bank,Rupali bank,Agrani bank,Agrani bank,Agrani bank,Agrani bank,Agrani bank
3, Upazila,Number of branch,Account,Account,Account,Account,Number of branch,Account,Account,Account,Account
4, Upazila,Number of branch,S.D,C.D,F.D,S.T.D,Number of branch,S.D,C.D,F.D,S.T.D
5,Kalkini,0,0,0,0,0,1,8511,712,178,5
6,Madaripur Sadar,1,3345,370,125,20,5,68868,6210,7615,527
7,Rajoir,0,0,0,0,0,1,9521,0,327,49
8,Shibchar,1,8525,808,98,15,1,16000,2211,180,24
9,Total,2,11870,1178,223,35,8,102900,9133,8300,605
