,0,1,2,3,4,5,6
0,"Selected poultry, birds 2008",,,,,,
1,,,,,,,
2, Upazila,Hen and cock Holding reporting,Hen and cock Total number,Duck Holding reporting,Duck Total number,Others Holding reporting,Others Total number
3,Harinakunda,26882,187055,11823,45375,2052,23003
4,Jhenaidah Sadar,51598,381679,28716,122869,2955,73886
5,Kaliganj,33477,241893,22595,98154,1475,41300
6,Kotchandpur,14946,99536,9833,41223,1638,24584
7,Mahespur,42003,318942,27947,142677,2194,61951
8,Shailkupa,42627,306495,15000,53960,2831,42438
9,Total,211533,1535600,115914,504258,13145,267162
