,0,1,2,3,4,5,6,7,8,9,10
0,Number of branch and accounts of Sonali and Janata bank 2011,,,,,,,,,,
1,,,,,,,,,,,
2, Upazila,Sonali bank Number of  branch,Sonali bank Account S.D,Sonali bank Account C.D,Sonali bank Account F.D,Sonali bank Account S.T.D,Janata bank Number of  branch,Janata bank Account S.D,Janata bank Account C.D,Janata bank Account F.D,Janata bank Account S.T.D
3,Harinakunda,1,8094,595,75,36,3,24851,673,97,7
4,Jhenaidah Sadar,5,31323,3066,528,90,3,28818,1864,153,52
5,Kaliganj,5,22434,1031,351,56,1,2983,626,38,6
6,Kotchandpur,1,0,30,146,30,1,0,287,54,18
7,Mahespur,1,10178,748,115,51,0,0,0,0,0
8,Shailkupa,3,21000,1080,205,260,4,18700,2600,163,26
9,Total,16,93029,6550,1420,523,12,75352,6050,505,109
