,0,1,2,3,4,5,6
0,"Area and production of pumpkin, parble (potol) and cabbage 2009-10",,,,,,
1,(Area in acre and production in metric ton),,,,,,
2,Upazila,Pumpkin Area,Pumpkin Production,Parble (potol) Area,Parble (potol) Production,Cabbage Area,Cabbage Production
3,Harinakunda,48,77,47,224,120,516
4,Jhenaidah Sadar,146,686,71,343,134,775
5,Kaliganj,136,599,310,1667,427,2242
6,Kotchandpur,88,1141,140,413,59,105
7,Mahespur,76,231,479,2754,384,2381
8,Shailkupa,112,377,396,1663,140,416
9,Total,606,3111,1443,7064,1264,6435
