,0,1,2,3,4,5,6,7,8
0,"Number of Non-government secondary school, teacher and student 2011",,,,,,,,
1,,,,,,,,,
2, Upazila,Number of  school,Number of teacher Male,Number of teacher Female,Number of teacher Total,Number of student Male,Number of student Female,Number of student Total,Students per teacher
3,Harinakunda,38,372,68,440,6391,7250,13646,31
4,Jhenaidah Sadar,72,672,288,960,14127,10242,24369,25
5,Kaliganj,47,439,119,558,9902,4743,16645,29
6,Kotchandpur,22,242,54,296,4695,5082,9777,33
7,Mahespur,40,265,73,338,8229,8884,17113,50
8,Shailkupa,57,529,145,674,11045,12581,23626,35
9,Total,276,2519,747,3266,54389,48782,105176,32
