,0,1,2,3,4,5,6
0,Land area under irrigation for selected crops 2008,,,,,,
1,,,,,,,
2, Upazila,Paddy Total area,Paddy Irrigated area,Wheat Total area,Wheat Irrigated area,Potato Total area,Potato Irrigated area
3,Harinakunda,43316,32963,1754,1463,341,320
4,Jhenaidah Sadar,100670,61244,2127,2021,290,256
5,Kaliganj,62786,38701,1284,1153,229,221
6,Kotchandpur,24668,22577,320,290,246,225
7,Mahespur,86112,57759,947,853,711,695
8,Shailkupa,68718,47180,7223,6752,381,360
9,Total,386270,260425,13655,12532,2198,2077
