,0,1,2,3
0,Number of deep tube-well scheme 2010-11,,,
1,,,,
2, Upazila,Number of deep tube-well Commissioned,Number of deep tube-well Operated,Area Irrigated (In acre)
3,Harinakunda,0,6,294
4,Jhenaidah Sadar,0,134,6782
5,Kaliganj,0,35,2550
6,Kotchandpur,0,38,2248
7,Mahespur,0,48,3125
8,Shailkupa,0,45,2110
9,Total,0,306,17109
