,0,1,2,3,4,5,6
0,Number of religious institution 2011,,,,,,
1,,,,,,,
2,Upazila,Mosque,Eid-Gah,Temple (Mandir),Church (Girza),Pagoda,Others
3,Bauphal,1150,232,140,0,0,0
4,Dashmina,410,200,18,0,0,0
5,Dumki,211,18,26,0,0,0
6,Galachipa,1001,265,50,0,1,0
7,Kalapara,387,23,45,3,6,0
8,Mirzaganj,990,50,30,0,0,0
9,Patuakhali Sadar,616,190,113,1,0,1
10,Total,4765,978,422,4,7,1
