,0,1,2,3,4,5,6,7,8
0,"Number of madrasah, teacher and student under the madrasah education board 2011",,,,,,,,
1,,,,,,,,,
2, Upazila,Number of madrasah,Number of teacher - Male,Number of teacher - Female,Number of teacher - Total,Number of student - Male,Number of student - Female,Number of student - Total,Students per teacher
3,Bauphal,66,944,81,1025,17228,12550,29778,29
4,Dashmina,19,169,29,198,1380,1340,2720,14
5,Dumki,23,190,7,197,1683,542,2225,11
6,Galachipa,49,607,86,693,8109,3620,11735,17
7,Kalapara,26,296,17,313,3628,1364,4992,16
8,Mirzaganj,29,334,15,349,3957,3444,7401,21
9,Patuakhali Sadar,53,724,22,746,7766,7588,15354,21
10,Total,265,3264,257,3521,43751,30448,74205,21
